label,text,text1,text2
133,case shiller rise percent september highest monthly increase,case shiller 9 percent september highest monthly increase,case shiller rise percent in highest January increase
133,price city rise february,price city rise ।,price city and february
133,price rise consumer confidence dip,price increase consumer confidence dip,price rise after confidence dip
133,price growth slowing bubbly west,price of slowing bubbly west,price growth slowing in west
133,case shiller price,case shiller ॥,case C price
133,case shiller metro area,case shiller metro system,case shiller metro se
133,price rise sept yearly gain highest feb sp,price rise sept yearly gain on feb sp,price rise sept yearly gain highest since sp
133,price climb fastest pace,price chose fastest pace,price climb demands pace
133,housing data boost outlook,housing data india outlook,housing data boost predictions
133,report san diego housing price increased september,report the diego housing price increased september,report san diego housing construction increased september
133,price climb year year september biggest jump,price by year year september biggest jump,price change year year september biggest jump
133,case shiller price level yearly increase,case test price level yearly increase,case shiller price with yearly increase
133,san diego price rising slowly,san diego price increased slowly,san diego price rising up
133,spotlight economy rising price homebuilding,economic economy rising price homebuilding,spotlight the rising price homebuilding
133,price rise market slowing,price and market slowing,price is market slowing
133,house price rise fastest rate,house price rise inflation rate,house values rise fastest rate
133,house price gain downshift abruptly year,house price is downshift abruptly year,house price starts downshift abruptly year
133,week ahead,walk ahead,week 1
133,cctv script,complete script,cctv source
133,sp case shiller price price third quarter,instrument case shiller price price third quarter,sp case gross price price third quarter
133,sept price year ago,sept the year ago,sept price year 10
133,price rise,high rise,price graph
133,price jump largest city pace slowing,price jump largest selling pace slowing,price jump largest city is slowing
133,price rise percent,price rise in,price rise 0
133,house price rose slower pace september,house price movement slower pace september,house consumption rose slower pace september
133,washin price rise slower pace rest,washin girls rise slower pace rest,washin can rise slower pace rest
133,housing permit hit year high,housing permit in year high,housing permit 10 year high
133,chicago area price gaining ground,chicago area price gaining...,chicago area price gaining points
133,mixed message housing abound,special message housing abound,mixed message housing rules
133,housing permit price rise spdr sp homebuilder etf ishares dow,housing permit price rise in sp homebuilder etf as dow,housing loan price rise pushes sp homebuilder etf ishares dow
133,price rise september,2009 rise september,price rise more
133,price rise slowed september,price change slowed september,price graph slowed september
133,price post smallest gain february,price post sales gain february,price post smallest gain 3
133,sp case shiller price september,2013 case shiller price september,sp case shiller price target
133,housing fine,housing school,housing plans
133,green housing data,total housing data,green housing proposal
133,price advance third quarter sp case shiller,price points third quarter sp case shiller,price advance third quarter sp case growth
133,price rising slower pace,price rising slower [UNK],price as slower pace
134,dollar stepped euro sterling currencyshares euro trust,dollar stepped euro sterling coin euro trust,dollar stepped euro = currencyshares to trust
134,euro stren hens german coalition accord year high yen,euro stren hens german coalition europe us high yen,euro stren after german coalition accord year high »
134,ecb financial system stress fallen pre crisis level,ecb internal system stress fallen pre crisis level,ecb financial system stress near pre crisis level
134,ecb marked decline systemic stress banking system,ecb systemic decline systemic stress banking system,ecb in decline systemic stress banking system
134,german government deal boost euro support share,german government deal on euro support share,german government deal boost euro support bonds
134,early trade york dollar slump basket major,early trade and dollar slump basket major,early trade york dollar slump of major
134,talk ecb easing lift euro zone bond,talk ecb vote lift euro zone bond,talk Fed easing lift euro zone bond
134,global market german government deal boost euro support share,global market german government deal boost euro council share,global market german government deal boost China support share
134,euro jump asia ecb easing speculation,big jump asia ecb easing speculation,euro area asia ecb easing speculation
134,ecb ready introduce negative deposit rate,till ready introduce negative deposit rate,ecb will introduce negative deposit rate
134,ecb rate threat spark fear,ecb level threat spark fear,ecb pipeline threat spark fear
134,european share rise german government deal,european trade rise german government deal,european share after german government deal
134,inflation pick risk remain ecb official,small pick risk remain ecb official,inflation pick risk remain ecb official
134,european stock euro buoyed german coalition deal,big stock euro buoyed german coalition deal,european to euro buoyed german coalition vote
134,ecb financial stability risk market turmoil risen,ecb financial stability risk by turmoil risen,ecb financial stability seen market turmoil risen
134,spanish note yield decline year low ecb speculation,spanish note yield decline year low ecb years,spanish note yield decline year low on speculation
134,euro zone bond rise investor eye ecb speaker,euro 100 bond rise investor eye ecb speaker,euro zone bond rise investor eye German speaker
134,eu set market stand weak bank,eu set market as weak bank,eu stock market stand weak bank
134,daily currency report,daily currency council,daily currency snapshot
134,money fund anxiety euro zone,money fund anxiety danger zone,money management anxiety euro zone
